date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster
2020-03-01,Perlis,0,0,0,0,0
2020-03-02,Perlis,0,0,0,0,0
2020-03-03,Perlis,0,0,0,0,0
2020-03-04,Perlis,0,0,0,0,0
2020-03-05,Perlis,0,0,0,0,0
2020-03-06,Perlis,0,0,0,0,0
2020-03-07,Perlis,0,0,0,0,0
2020-03-08,Perlis,0,0,0,0,0
2020-03-09,Perlis,0,0,0,0,0
2020-03-10,Perlis,0,0,0,0,0
2020-03-11,Perlis,0,0,0,0,0
2020-03-12,Perlis,0,0,0,0,0
2020-03-13,Perlis,1,0,0,1,1
2020-03-14,Perlis,1,1,0,2,0
2020-03-15,Perlis,4,0,0,6,3
2020-03-16,Perlis,3,0,0,9,3
2020-03-17,Perlis,0,0,0,9,0
2020-03-18,Perlis,0,0,0,9,0
2020-03-19,Perlis,1,1,0,10,0
2020-03-20,Perlis,0,0,0,10,0
2020-03-21,Perlis,0,0,0,10,0
2020-03-22,Perlis,0,0,0,9,0
2020-03-23,Perlis,0,0,0,9,0
2020-03-24,Perlis,0,0,0,9,0
2020-03-25,Perlis,1,1,0,10,0
2020-03-26,Perlis,0,0,0,10,0
2020-03-27,Perlis,0,0,0,10,0
2020-03-28,Perlis,0,0,0,10,0
2020-03-29,Perlis,0,0,2,8,0
2020-03-30,Perlis,1,0,0,9,0
2020-03-31,Perlis,1,0,6,4,1
2020-04-01,Perlis,0,0,0,4,0
2020-04-02,Perlis,0,0,0,4,0
2020-04-03,Perlis,0,0,0,4,0
2020-04-04,Perlis,0,0,0,4,0
2020-04-05,Perlis,1,0,0,5,0
2020-04-06,Perlis,0,0,0,4,0
2020-04-07,Perlis,4,1,0,8,1
2020-04-08,Perlis,0,0,0,8,0
2020-04-09,Perlis,0,0,0,8,0
2020-04-10,Perlis,0,0,0,8,0
2020-04-11,Perlis,0,0,0,8,0
2020-04-12,Perlis,0,0,0,8,0
2020-04-13,Perlis,0,0,0,8,0
2020-04-14,Perlis,0,0,0,8,0
2020-04-15,Perlis,0,0,0,8,0
2020-04-16,Perlis,0,0,0,8,0
2020-04-17,Perlis,0,0,0,8,0
2020-04-18,Perlis,0,0,0,8,0
2020-04-19,Perlis,0,0,0,8,0
2020-04-20,Perlis,0,0,0,8,0
2020-04-21,Perlis,0,0,0,8,0
2020-04-22,Perlis,0,0,0,8,0
2020-04-23,Perlis,0,0,0,8,0
2020-04-24,Perlis,0,0,0,8,0
2020-04-25,Perlis,0,0,0,8,0
2020-04-26,Perlis,0,0,0,8,0
2020-04-27,Perlis,0,0,0,8,0
2020-04-28,Perlis,0,0,0,8,0
2020-04-29,Perlis,0,0,0,8,0
2020-04-30,Perlis,0,0,0,8,0
2020-05-01,Perlis,0,0,0,8,0
2020-05-02,Perlis,0,0,0,8,0
2020-05-03,Perlis,0,0,0,8,0
2020-05-04,Perlis,0,0,0,8,0
2020-05-05,Perlis,0,0,0,8,0
2020-05-06,Perlis,0,0,0,8,0
2020-05-07,Perlis,0,0,8,0,0
2020-05-08,Perlis,0,0,0,0,0
2020-05-09,Perlis,0,0,0,0,0
2020-05-10,Perlis,0,0,0,0,0
2020-05-11,Perlis,0,0,0,0,0
2020-05-12,Perlis,0,0,0,0,0
2020-05-13,Perlis,0,0,0,0,0
2020-05-14,Perlis,0,0,0,0,0
2020-05-15,Perlis,0,0,0,0,0
2020-05-16,Perlis,0,0,0,0,0
2020-05-17,Perlis,0,0,0,0,0
2020-05-18,Perlis,0,0,0,0,0
2020-05-19,Perlis,0,0,0,0,0
2020-05-20,Perlis,0,0,0,0,0
2020-05-21,Perlis,0,0,0,0,0
2020-05-22,Perlis,0,0,0,0,0
2020-05-23,Perlis,0,0,0,0,0
2020-05-24,Perlis,0,0,0,0,0
2020-05-25,Perlis,0,0,0,0,0
2020-05-26,Perlis,0,0,0,0,0
2020-05-27,Perlis,0,0,0,0,0
2020-05-28,Perlis,0,0,0,0,0
2020-05-29,Perlis,0,0,0,0,0
2020-05-30,Perlis,0,0,0,0,0
2020-05-31,Perlis,0,0,0,0,0
2020-06-01,Perlis,0,0,0,0,0
2020-06-02,Perlis,0,0,0,0,0
2020-06-03,Perlis,0,0,0,0,0
2020-06-04,Perlis,0,0,0,0,0
2020-06-05,Perlis,0,0,0,0,0
2020-06-06,Perlis,0,0,0,0,0
2020-06-07,Perlis,0,0,0,0,0
2020-06-08,Perlis,0,0,0,0,0
2020-06-09,Perlis,0,0,0,0,0
2020-06-10,Perlis,0,0,0,0,0
2020-06-11,Perlis,0,0,0,0,0
2020-06-12,Perlis,0,0,0,0,0
2020-06-13,Perlis,0,0,0,0,0
2020-06-14,Perlis,0,0,0,0,0
2020-06-15,Perlis,0,0,0,0,0
2020-06-16,Perlis,0,0,0,0,0
2020-06-17,Perlis,0,0,0,0,0
2020-06-18,Perlis,0,0,0,0,0
2020-06-19,Perlis,0,0,0,0,0
2020-06-20,Perlis,0,0,0,0,0
2020-06-21,Perlis,0,0,0,0,0
2020-06-22,Perlis,0,0,0,0,0
2020-06-23,Perlis,0,0,0,0,0
2020-06-24,Perlis,0,0,0,0,0
2020-06-25,Perlis,0,0,0,0,0
2020-06-26,Perlis,0,0,0,0,0
2020-06-27,Perlis,0,0,0,0,0
2020-06-28,Perlis,0,0,0,0,0
2020-06-29,Perlis,0,0,0,0,0
2020-06-30,Perlis,0,0,0,0,0
2020-07-01,Perlis,0,0,0,0,0
2020-07-02,Perlis,0,0,0,0,0
2020-07-03,Perlis,0,0,0,0,0
2020-07-04,Perlis,0,0,0,0,0
2020-07-05,Perlis,0,0,0,0,0
2020-07-06,Perlis,0,0,0,0,0
2020-07-07,Perlis,0,0,0,0,0
2020-07-08,Perlis,0,0,0,0,0
2020-07-09,Perlis,0,0,0,0,0
2020-07-10,Perlis,0,0,0,0,0
2020-07-11,Perlis,0,0,0,0,0
2020-07-12,Perlis,0,0,0,0,0
2020-07-13,Perlis,0,0,0,0,0
2020-07-14,Perlis,0,0,0,0,0
2020-07-15,Perlis,0,0,0,0,0
2020-07-16,Perlis,0,0,0,0,0
2020-07-17,Perlis,0,0,0,0,0
2020-07-18,Perlis,0,0,0,0,0
2020-07-19,Perlis,0,0,0,0,0
2020-07-20,Perlis,0,0,0,0,0
2020-07-21,Perlis,0,0,0,0,0
2020-07-22,Perlis,0,0,0,0,0
2020-07-23,Perlis,0,0,0,0,0
2020-07-24,Perlis,0,0,0,0,0
2020-07-25,Perlis,0,0,0,0,0
2020-07-26,Perlis,0,0,0,0,0
2020-07-27,Perlis,0,0,0,0,0
2020-07-28,Perlis,0,0,0,0,0
2020-07-29,Perlis,1,0,0,1,0
2020-07-30,Perlis,0,0,0,1,0
2020-07-31,Perlis,0,0,0,1,0
2020-08-01,Perlis,0,0,0,1,0
2020-08-02,Perlis,0,0,0,1,0
2020-08-03,Perlis,0,0,0,1,0
2020-08-04,Perlis,1,0,0,2,0
2020-08-05,Perlis,0,0,0,2,0
2020-08-06,Perlis,0,0,0,2,0
2020-08-07,Perlis,10,0,0,12,0
2020-08-08,Perlis,0,0,0,12,0
2020-08-09,Perlis,0,0,0,12,0
2020-08-10,Perlis,0,0,0,12,0
2020-08-11,Perlis,0,0,0,12,0
2020-08-12,Perlis,0,0,0,12,0
2020-08-13,Perlis,0,0,0,12,0
2020-08-14,Perlis,0,0,0,12,0
2020-08-15,Perlis,1,0,0,13,0
2020-08-16,Perlis,0,0,0,13,0
2020-08-17,Perlis,0,0,1,12,0
2020-08-18,Perlis,0,0,0,12,0
2020-08-19,Perlis,0,0,10,2,0
2020-08-20,Perlis,0,0,0,2,0
2020-08-21,Perlis,0,0,0,2,0
2020-08-22,Perlis,0,0,0,2,0
2020-08-23,Perlis,0,0,0,2,0
2020-08-24,Perlis,0,0,0,2,0
2020-08-25,Perlis,1,0,0,3,0
2020-08-26,Perlis,0,0,0,3,0
2020-08-27,Perlis,0,0,1,2,0
2020-08-28,Perlis,0,0,0,2,0
2020-08-29,Perlis,0,0,0,2,0
2020-08-30,Perlis,0,0,0,2,0
2020-08-31,Perlis,0,0,0,2,0
2020-09-01,Perlis,0,0,0,2,0
2020-09-02,Perlis,0,0,0,2,0
2020-09-03,Perlis,0,0,0,2,0
2020-09-04,Perlis,0,0,0,2,0
2020-09-05,Perlis,0,0,0,2,0
2020-09-06,Perlis,0,0,0,2,0
2020-09-07,Perlis,0,0,0,2,0
2020-09-08,Perlis,1,0,0,3,1
2020-09-09,Perlis,0,0,0,3,0
2020-09-10,Perlis,0,0,0,3,0
2020-09-11,Perlis,0,0,0,3,0
2020-09-12,Perlis,0,0,0,3,0
2020-09-13,Perlis,0,0,0,3,0
2020-09-14,Perlis,0,0,1,2,0
2020-09-15,Perlis,0,0,0,2,0
2020-09-16,Perlis,0,0,1,1,0
2020-09-17,Perlis,0,0,0,1,0
2020-09-18,Perlis,0,0,0,1,0
2020-09-19,Perlis,0,0,0,1,0
2020-09-20,Perlis,0,0,0,1,0
2020-09-21,Perlis,0,0,0,1,0
2020-09-22,Perlis,0,0,0,1,0
2020-09-23,Perlis,0,0,1,0,0
2020-09-24,Perlis,0,0,0,0,0
2020-09-25,Perlis,0,0,0,0,0
2020-09-26,Perlis,0,0,0,0,0
2020-09-27,Perlis,0,0,0,0,0
2020-09-28,Perlis,0,0,0,0,0
2020-09-29,Perlis,1,0,0,1,0
2020-09-30,Perlis,2,0,0,3,0
2020-10-01,Perlis,2,0,0,5,0
2020-10-02,Perlis,0,0,0,5,0
2020-10-03,Perlis,0,0,0,5,0
2020-10-04,Perlis,0,0,0,5,0
2020-10-05,Perlis,0,0,0,5,0
2020-10-06,Perlis,0,0,0,5,0
2020-10-07,Perlis,0,0,0,5,0
2020-10-08,Perlis,0,0,0,5,0
2020-10-09,Perlis,0,0,0,5,0
2020-10-10,Perlis,0,0,0,5,0
2020-10-11,Perlis,0,0,0,5,0
2020-10-12,Perlis,0,0,3,2,0
2020-10-13,Perlis,0,0,0,2,0
2020-10-14,Perlis,0,0,1,1,0
2020-10-15,Perlis,0,0,0,1,0
2020-10-16,Perlis,0,0,0,1,0
2020-10-17,Perlis,0,0,0,1,0
2020-10-18,Perlis,0,0,0,1,0
2020-10-19,Perlis,0,0,0,1,0
2020-10-20,Perlis,0,0,0,1,0
2020-10-21,Perlis,0,0,0,1,0
2020-10-22,Perlis,0,0,0,1,0
2020-10-23,Perlis,0,0,0,1,0
2020-10-24,Perlis,0,0,1,0,0
2020-10-25,Perlis,0,0,0,0,0
2020-10-26,Perlis,0,0,0,0,0
2020-10-27,Perlis,0,0,0,0,0
2020-10-28,Perlis,0,0,0,0,0
2020-10-29,Perlis,0,0,0,0,0
2020-10-30,Perlis,0,0,0,0,0
2020-10-31,Perlis,0,0,0,0,0
2020-11-01,Perlis,0,0,0,0,0
2020-11-02,Perlis,0,0,0,0,0
2020-11-03,Perlis,0,0,0,0,0
2020-11-04,Perlis,0,0,0,0,0
2020-11-05,Perlis,0,0,0,0,0
2020-11-06,Perlis,0,0,0,0,0
2020-11-07,Perlis,0,0,0,0,0
2020-11-08,Perlis,0,0,0,0,0
2020-11-09,Perlis,0,0,0,0,0
2020-11-10,Perlis,0,0,0,0,0
2020-11-11,Perlis,2,0,0,2,2
2020-11-12,Perlis,0,0,0,2,0
2020-11-13,Perlis,0,0,0,2,0
2020-11-14,Perlis,0,0,0,2,0
2020-11-15,Perlis,1,0,0,3,1
2020-11-16,Perlis,0,0,0,3,0
2020-11-17,Perlis,0,0,0,3,0
2020-11-18,Perlis,0,0,0,3,0
2020-11-19,Perlis,0,0,0,3,0
2020-11-20,Perlis,0,0,2,1,0
2020-11-21,Perlis,0,0,0,1,0
2020-11-22,Perlis,1,0,0,2,0
2020-11-23,Perlis,1,0,0,3,0
2020-11-24,Perlis,0,0,1,2,0
2020-11-25,Perlis,0,0,0,2,0
2020-11-26,Perlis,0,0,0,2,0
2020-11-27,Perlis,0,0,0,2,0
2020-11-28,Perlis,0,0,0,2,0
2020-11-29,Perlis,0,0,0,2,0
2020-11-30,Perlis,0,0,1,1,0
2020-12-01,Perlis,0,0,0,1,0
2020-12-02,Perlis,0,0,0,1,0
2020-12-03,Perlis,0,0,0,1,0
2020-12-04,Perlis,1,0,0,2,0
2020-12-05,Perlis,0,0,0,2,0
2020-12-06,Perlis,0,0,1,1,0
2020-12-07,Perlis,0,0,0,1,0
2020-12-08,Perlis,0,0,0,1,0
2020-12-09,Perlis,0,0,0,1,0
2020-12-10,Perlis,0,0,0,1,0
2020-12-11,Perlis,0,0,0,1,0
2020-12-12,Perlis,0,0,0,1,0
2020-12-13,Perlis,1,0,0,2,1
2020-12-14,Perlis,0,0,0,2,0
2020-12-15,Perlis,0,0,1,1,0
2020-12-16,Perlis,0,0,0,1,0
2020-12-17,Perlis,0,0,0,1,0
2020-12-18,Perlis,0,0,0,1,0
2020-12-19,Perlis,0,0,0,1,0
2020-12-20,Perlis,0,0,0,1,0
2020-12-21,Perlis,0,0,0,1,0
2020-12-22,Perlis,0,0,0,1,0
2020-12-23,Perlis,0,0,0,1,0
2020-12-24,Perlis,0,0,0,1,0
2020-12-25,Perlis,0,0,0,1,0
2020-12-26,Perlis,1,0,1,1,0
2020-12-27,Perlis,0,0,0,1,0
2020-12-28,Perlis,0,0,0,1,0
2020-12-29,Perlis,0,0,0,1,0
2020-12-30,Perlis,0,0,0,1,0
2020-12-31,Perlis,0,0,0,1,0
2021-01-01,Perlis,0,0,1,0,0
2021-01-02,Perlis,0,0,0,0,0
2021-01-03,Perlis,0,0,0,0,0
2021-01-04,Perlis,1,0,0,1,0
2021-01-05,Perlis,0,0,0,1,0
2021-01-06,Perlis,0,0,0,1,0
2021-01-07,Perlis,0,0,0,1,0
2021-01-08,Perlis,3,0,0,4,0
2021-01-09,Perlis,8,0,0,12,0
2021-01-10,Perlis,5,0,0,17,0
2021-01-11,Perlis,3,0,0,20,0
2021-01-12,Perlis,0,0,1,19,0
2021-01-13,Perlis,1,0,0,20,0
2021-01-14,Perlis,4,0,0,24,0
2021-01-15,Perlis,0,0,0,24,0
2021-01-16,Perlis,14,0,5,33,0
2021-01-17,Perlis,13,0,5,41,0
2021-01-18,Perlis,16,0,7,50,0
2021-01-19,Perlis,3,0,0,53,0
2021-01-20,Perlis,3,0,2,54,0
2021-01-21,Perlis,8,0,1,61,0
2021-01-22,Perlis,13,0,18,56,0
2021-01-23,Perlis,7,0,4,59,0
2021-01-24,Perlis,3,0,2,60,0
2021-01-25,Perlis,3,0,5,58,0
2021-01-26,Perlis,2,0,2,58,0
2021-01-27,Perlis,3,0,1,60,0
2021-01-28,Perlis,9,0,3,66,0
2021-01-29,Perlis,3,0,7,62,0
2021-01-30,Perlis,0,0,8,54,0
2021-01-31,Perlis,5,0,2,57,0
2021-02-01,Perlis,0,0,4,53,0
2021-02-02,Perlis,1,0,0,54,0
2021-02-03,Perlis,0,0,2,52,0
2021-02-04,Perlis,0,0,15,37,0
2021-02-05,Perlis,1,0,9,29,0
2021-02-06,Perlis,4,0,2,31,0
2021-02-07,Perlis,2,0,0,33,0
2021-02-08,Perlis,4,0,4,33,0
2021-02-09,Perlis,0,0,3,30,0
2021-02-10,Perlis,0,0,9,21,0
2021-02-11,Perlis,4,0,0,25,0
2021-02-12,Perlis,0,0,2,23,0
2021-02-13,Perlis,2,0,5,20,0
2021-02-14,Perlis,0,0,2,18,0
2021-02-15,Perlis,0,0,2,16,0
2021-02-16,Perlis,0,0,4,12,0
2021-02-17,Perlis,0,0,2,10,0
2021-02-18,Perlis,6,0,2,14,0
2021-02-19,Perlis,0,0,2,12,0
2021-02-20,Perlis,3,0,0,15,0
2021-02-21,Perlis,0,0,0,15,0
2021-02-22,Perlis,4,0,0,19,0
2021-02-23,Perlis,0,0,4,15,0
2021-02-24,Perlis,0,0,1,14,0
2021-02-25,Perlis,1,0,1,14,0
2021-02-26,Perlis,4,0,5,13,0
2021-02-27,Perlis,0,0,0,13,0
2021-02-28,Perlis,0,0,0,13,0
2021-03-01,Perlis,1,0,3,11,0
2021-03-02,Perlis,0,0,1,10,0
2021-03-03,Perlis,0,0,0,10,0
2021-03-04,Perlis,1,0,2,9,0
2021-03-05,Perlis,1,0,2,8,1
2021-03-06,Perlis,0,0,0,8,0
2021-03-07,Perlis,24,0,0,32,13
2021-03-08,Perlis,17,0,1,48,17
2021-03-09,Perlis,1,0,0,49,0
2021-03-10,Perlis,7,0,4,52,2
2021-03-11,Perlis,2,0,0,54,2
2021-03-12,Perlis,25,0,0,79,25
2021-03-13,Perlis,29,0,1,107,29
2021-03-14,Perlis,0,0,3,104,0
2021-03-15,Perlis,0,0,10,94,0
2021-03-16,Perlis,0,0,12,82,0
2021-03-17,Perlis,1,0,1,82,1
2021-03-18,Perlis,0,0,8,74,0
2021-03-19,Perlis,0,0,12,62,0
2021-03-20,Perlis,0,0,50,12,0
2021-03-21,Perlis,5,0,3,14,0
2021-03-22,Perlis,0,0,4,10,0
2021-03-23,Perlis,0,0,0,10,0
2021-03-24,Perlis,0,0,1,9,0
2021-03-25,Perlis,0,0,1,8,0
2021-03-26,Perlis,2,0,3,7,0
2021-03-27,Perlis,0,0,0,7,0
2021-03-28,Perlis,0,0,0,7,0
2021-03-29,Perlis,0,0,0,7,0
2021-03-30,Perlis,1,0,0,8,0
2021-03-31,Perlis,1,0,1,8,0
2021-04-01,Perlis,0,0,1,7,0
2021-04-02,Perlis,1,0,0,8,0
2021-04-03,Perlis,0,0,4,4,0
2021-04-04,Perlis,1,0,0,5,0
2021-04-05,Perlis,2,0,0,7,0
2021-04-06,Perlis,0,0,0,7,0
2021-04-07,Perlis,0,0,0,7,0
2021-04-08,Perlis,1,0,1,7,0
2021-04-09,Perlis,0,0,1,6,0
2021-04-10,Perlis,2,0,0,8,0
2021-04-11,Perlis,0,0,2,6,0
2021-04-12,Perlis,2,0,0,8,0
2021-04-13,Perlis,0,0,0,8,0
2021-04-14,Perlis,3,0,0,11,0
2021-04-15,Perlis,1,0,1,11,0
2021-04-16,Perlis,2,0,2,11,0
2021-04-17,Perlis,1,0,0,12,0
2021-04-18,Perlis,3,0,0,15,0
2021-04-19,Perlis,1,0,3,13,0
2021-04-20,Perlis,3,0,1,15,0
2021-04-21,Perlis,1,0,1,15,0
2021-04-22,Perlis,0,0,0,15,0
2021-04-23,Perlis,0,0,2,13,0
2021-04-24,Perlis,1,0,0,14,0
2021-04-25,Perlis,1,0,0,15,0
2021-04-26,Perlis,0,0,0,15,0
2021-04-27,Perlis,1,0,0,16,0
2021-04-28,Perlis,1,0,9,8,0
2021-04-29,Perlis,1,0,1,8,1
2021-04-30,Perlis,5,0,2,11,5
2021-05-01,Perlis,0,0,1,10,0
2021-05-02,Perlis,4,0,0,14,4
2021-05-03,Perlis,0,0,1,13,0
2021-05-04,Perlis,0,0,1,12,0
2021-05-05,Perlis,1,0,2,11,0
2021-05-06,Perlis,3,0,2,12,0
2021-05-07,Perlis,4,0,0,15,0
2021-05-08,Perlis,1,0,2,14,0
2021-05-09,Perlis,1,0,0,15,0
2021-05-10,Perlis,3,0,0,18,0
2021-05-11,Perlis,0,0,0,18,0
2021-05-12,Perlis,1,0,3,16,0
2021-05-13,Perlis,0,0,2,14,0
2021-05-14,Perlis,5,0,4,15,2
2021-05-15,Perlis,2,0,0,17,1
2021-05-16,Perlis,2,0,5,14,2
2021-05-17,Perlis,0,0,1,13,0
2021-05-18,Perlis,2,0,2,13,0
2021-05-19,Perlis,6,0,0,19,2
2021-05-20,Perlis,8,0,0,27,0
2021-05-21,Perlis,3,0,4,26,0
2021-05-22,Perlis,18,0,3,41,0
2021-05-23,Perlis,8,0,2,46,0
2021-05-24,Perlis,7,0,0,53,0
2021-05-25,Perlis,8,0,2,59,0
2021-05-26,Perlis,8,0,2,65,0
2021-05-27,Perlis,6,0,3,68,0
2021-05-28,Perlis,8,0,3,73,0
2021-05-29,Perlis,19,0,3,89,0
2021-05-30,Perlis,7,0,18,78,0
2021-05-31,Perlis,12,0,7,83,0
2021-06-01,Perlis,0,0,2,81,0
2021-06-02,Perlis,7,0,9,79,0
2021-06-03,Perlis,5,0,6,78,0
2021-06-04,Perlis,8,0,2,83,0
2021-06-05,Perlis,4,0,11,76,0
2021-06-06,Perlis,2,0,12,66,0
2021-06-07,Perlis,1,0,4,63,0
2021-06-08,Perlis,1,0,6,58,0
2021-06-09,Perlis,4,0,8,54,0
2021-06-10,Perlis,3,0,2,55,0
2021-06-11,Perlis,2,0,9,47,0
2021-06-12,Perlis,5,0,9,43,0
2021-06-13,Perlis,5,0,7,41,0
2021-06-14,Perlis,1,0,8,34,0
2021-06-15,Perlis,1,0,3,32,0
2021-06-16,Perlis,8,0,4,36,0
2021-06-17,Perlis,0,0,0,36,0
2021-06-18,Perlis,2,0,6,32,0
2021-06-19,Perlis,0,0,1,31,0
2021-06-20,Perlis,2,0,3,30,0
2021-06-21,Perlis,0,0,2,28,0
2021-06-22,Perlis,2,0,1,28,0
2021-06-23,Perlis,1,0,5,23,0
2021-06-24,Perlis,5,0,3,25,0
2021-06-25,Perlis,0,0,5,20,0
2021-06-26,Perlis,4,0,5,19,0
2021-06-27,Perlis,0,0,0,19,0
2021-06-28,Perlis,5,0,0,24,0
2021-06-29,Perlis,0,0,3,21,0
2021-06-30,Perlis,5,0,4,22,0
2021-07-01,Perlis,1,0,0,23,0
2021-07-02,Perlis,0,0,1,22,0
2021-07-03,Perlis,2,0,1,23,0
2021-07-04,Perlis,0,0,3,20,0
2021-07-05,Perlis,0,0,2,18,0
2021-07-06,Perlis,2,0,3,17,0
2021-07-07,Perlis,2,0,5,14,0
2021-07-08,Perlis,1,0,3,12,0
2021-07-09,Perlis,1,0,4,9,0
2021-07-10,Perlis,4,0,0,13,0
2021-07-11,Perlis,1,0,3,11,0
2021-07-12,Perlis,0,0,0,11,0
2021-07-13,Perlis,0,0,4,7,0
2021-07-14,Perlis,3,0,0,10,0
2021-07-15,Perlis,3,0,0,13,0
2021-07-16,Perlis,7,0,1,19,0
2021-07-17,Perlis,1,0,0,20,0
2021-07-18,Perlis,5,0,0,25,0
2021-07-19,Perlis,1,0,1,25,0
2021-07-20,Perlis,2,0,2,25,0
2021-07-21,Perlis,2,0,1,26,0
2021-07-22,Perlis,6,0,5,27,0
2021-07-23,Perlis,3,0,1,29,0
2021-07-24,Perlis,7,0,1,35,0
2021-07-25,Perlis,10,0,0,45,0
2021-07-26,Perlis,2,0,4,43,0
2021-07-27,Perlis,2,0,0,45,0
2021-07-28,Perlis,3,0,7,41,0
2021-07-29,Perlis,10,0,0,51,0
2021-07-30,Perlis,13,0,3,61,0
2021-07-31,Perlis,16,0,0,76,0
2021-08-01,Perlis,21,0,9,88,0
2021-08-02,Perlis,9,0,8,88,0
2021-08-03,Perlis,7,0,7,87,0
2021-08-04,Perlis,11,0,3,95,0
2021-08-05,Perlis,4,0,4,95,0
2021-08-06,Perlis,9,0,7,97,2
2021-08-07,Perlis,41,0,12,125,5
2021-08-08,Perlis,6,0,12,119,1
2021-08-09,Perlis,22,0,2,138,6
2021-08-10,Perlis,24,0,16,146,5
2021-08-11,Perlis,29,0,3,172,10
2021-08-12,Perlis,23,0,1,194,2
2021-08-13,Perlis,50,0,3,241,9
2021-08-14,Perlis,61,0,30,272,13
2021-08-15,Perlis,21,0,18,275,7
2021-08-16,Perlis,20,0,16,279,1
2021-08-17,Perlis,37,0,23,293,3
2021-08-18,Perlis,50,0,28,315,8
2021-08-19,Perlis,42,0,16,341,17
2021-08-20,Perlis,64,0,18,387,34
2021-08-21,Perlis,38,0,43,382,5
2021-08-22,Perlis,54,0,11,425,16
2021-08-23,Perlis,57,0,12,467,21
2021-08-24,Perlis,74,0,30,509,29
2021-08-25,Perlis,44,0,24,529,10
2021-08-26,Perlis,67,0,38,558,21
2021-08-27,Perlis,76,0,38,594,34
2021-08-28,Perlis,98,0,56,635,21
2021-08-29,Perlis,56,0,27,662,22
2021-08-30,Perlis,71,0,28,704,12
2021-08-31,Perlis,64,0,55,712,3
2021-09-01,Perlis,33,0,40,703,1
2021-09-02,Perlis,90,0,38,754,8
2021-09-03,Perlis,80,0,58,776,4
2021-09-04,Perlis,99,0,40,833,24
2021-09-05,Perlis,78,0,79,829,1
2021-09-06,Perlis,38,0,37,828,0
2021-09-07,Perlis,20,0,65,780,0
2021-09-08,Perlis,74,0,32,821,0
2021-09-09,Perlis,108,0,62,866,0
2021-09-10,Perlis,77,0,102,840,0
2021-09-11,Perlis,73,0,83,829,0
2021-09-12,Perlis,67,0,46,847,0
2021-09-13,Perlis,41,0,66,822,0
2021-09-14,Perlis,30,0,60,792,0
2021-09-15,Perlis,108,0,47,849,0
2021-09-16,Perlis,80,0,96,830,0
2021-09-17,Perlis,41,0,79,790,0
2021-09-18,Perlis,33,0,89,734,0
2021-09-19,Perlis,76,0,73,736,0
2021-09-20,Perlis,51,0,43,743,0
2021-09-21,Perlis,23,0,43,723,0
2021-09-22,Perlis,97,0,47,771,0
2021-09-23,Perlis,113,0,126,758,0
2021-09-24,Perlis,65,0,79,741,0
2021-09-25,Perlis,17,0,75,683,0
2021-09-26,Perlis,80,0,36,727,0
2021-09-27,Perlis,51,0,49,727,0
2021-09-28,Perlis,19,0,25,720,0
2021-09-29,Perlis,79,0,84,711,0
2021-09-30,Perlis,97,0,59,745,0
2021-10-01,Perlis,81,0,40,783,0
2021-10-02,Perlis,58,0,51,787,0
2021-10-03,Perlis,66,0,72,780,0
2021-10-04,Perlis,36,0,59,756,0
2021-10-05,Perlis,47,0,6,795,8
2021-10-06,Perlis,42,0,106,729,9
2021-10-07,Perlis,200,0,89,838,94
2021-10-08,Perlis,94,0,33,897,3
2021-10-09,Perlis,66,0,44,918,0
2021-10-10,Perlis,48,0,71,894,1
2021-10-11,Perlis,29,0,29,892,0
2021-10-12,Perlis,57,0,26,922,1
2021-10-13,Perlis,32,0,80,871,1
2021-10-14,Perlis,82,0,116,837,0
2021-10-15,Perlis,54,0,74,814,3
2021-10-16,Perlis,30,0,90,752,0
2021-10-17,Perlis,51,0,68,733,0
2021-10-18,Perlis,18,0,10,740,1
2021-10-19,Perlis,5,0,35,707,0
2021-10-20,Perlis,29,0,32,703,0
2021-10-21,Perlis,33,0,173,562,0
2021-10-22,Perlis,43,0,86,518,0
2021-10-23,Perlis,39,0,58,499,0
2021-10-24,Perlis,40,0,52,487,0
2021-10-25,Perlis,20,0,26,481,0
2021-10-26,Perlis,23,0,60,444,0
2021-10-27,Perlis,42,0,33,452,0
2021-10-28,Perlis,83,0,78,455,0
2021-10-29,Perlis,40,0,40,455,0
2021-10-30,Perlis,35,0,25,463,0
2021-10-31,Perlis,16,0,54,425,0
2021-11-01,Perlis,46,0,14,455,0
2021-11-02,Perlis,54,0,8,501,0
2021-11-03,Perlis,27,0,20,505,0
2021-11-04,Perlis,38,0,25,518,0
2021-11-05,Perlis,22,0,60,480,0
2021-11-06,Perlis,30,0,32,478,0
2021-11-07,Perlis,19,0,38,459,0
2021-11-08,Perlis,25,0,14,470,0
2021-11-09,Perlis,35,0,28,477,0
2021-11-10,Perlis,33,0,36,474,0
2021-11-11,Perlis,60,0,86,448,0
2021-11-12,Perlis,54,0,33,468,0
2021-11-13,Perlis,26,0,40,454,0
2021-11-14,Perlis,11,0,18,447,0
2021-11-15,Perlis,8,0,41,413,0
2021-11-16,Perlis,25,0,43,395,0
2021-11-17,Perlis,27,0,34,388,0
2021-11-18,Perlis,21,0,44,364,0
2021-11-19,Perlis,16,0,18,361,0
2021-11-20,Perlis,19,0,24,356,0
2021-11-21,Perlis,12,0,29,339,0
2021-11-22,Perlis,13,0,27,325,0
2021-11-23,Perlis,31,0,33,323,0
2021-11-24,Perlis,43,0,25,341,0
